pair.no ind1.id ind2.id trioml trioml.low trioml.high
40201 305 316 0.053 0 0.3515
40202 305 317 0.1224 0 0.3775
40203 305 318 0 0 0.212
40204 305 319 0.0662 0 0.2148
40205 305 320 0 0 0.0222
40206 305 321 0 0 0.1036
40207 305 322 0.1681 0.0219 0.4133
40208 305 323 0 0 0.1773
40209 305 243 0 0 0.2346
40210 305 250 0.059 0 0.2082
40211 305 254 0.064 0 0.2375
40212 305 256 0 0 0.0948
40213 305 287 0.1009 0 0.3423
40214 305 288 0 0 0
40215 305 295 0 0 0.2439
40216 305 299 0.0954 0.004 0.3053
40217 305 300 0.0678 0 0.2457
40218 305 301 0.0742 0 0.3069
40219 305 309 0 0 0.1678
40220 305 312 0.0848 0 0.3093
40221 305 269 0.0621 0 0.1998
40222 305 270 0 0 0.1499
40223 305 271 0.1239 0 0.468
40224 305 272 0 0 0.2207
40225 305 273 0.0272 0 0.1902
40226 305 274 0.0522 0 0.2285
40227 305 275 0 0 0.1965
40228 305 276 0 0 0.0589
40229 305 324 0 0 0.1819
40230 305 325 0 0 0.1769
40231 305 326 0 0 0.321
40232 305 327 0.1823 0.0415 0.4309
40233 305 328 0.0649 0 0.2898
40234 305 329 0.0211 0 0.29
40235 305 330 0.1399 0 0.3923
40236 305 331 0 0 0.2435
40237 305 7 0 0 0.1738
40238 305 9 0.0502 0 0.3189
40239 305 10 0.0713 0 0.356
40240 305 11 0 0 0.1611
40241 305 12 0 0 0.1208
40242 305 13 0 0 0.1734
40243 305 14 0.0128 0 0.2352
40244 305 15 0 0 0.3429
40245 305 16 0.1338 0.0273 0.5388
40246 305 17 0 0 0.1476
40247 305 18 0 0 0.0864
40248 305 20 0.0323 0 0.1626
40249 305 21 0.1171 0 0.3963
40250 305 22 0 0 0.1483
40251 305 23 0 0 0.1133
40252 305 25 0 0 0.0507
40253 305 26 0 0 0.2366
40254 305 27 0 0 0.1829
40255 305 28 0.0238 0 0.2533
40256 305 31 0.081 0 0.3387
40257 305 33 0.071 0 0.2852
40258 305 34 0.028 0 0.3613
40259 305 35 0 0 0.0708
40260 305 36 0.028 0 0.2659
40261 305 37 0.0535 0 0.3143
40262 305 38 0.0691 0 0.2783
40263 305 102 0 0 0.1772
40264 305 105 0 0 0.0594
40265 305 106 0.0572 0 0.2456
40266 305 107 0 0 0.1189
40267 305 108 0 0 0.1861
40268 305 110 0 0 0.1993
40269 305 111 0.048 0 0.3689
40270 305 112 0 0 0.1126
40271 305 124 0.1016 0 0.3694
40272 305 125 0 0 0.2063
40273 305 127 0.0229 0 0.2355
40274 305 129 0.0796 0 0.3853
40275 305 130 0 0 0.036
40276 305 131 0.0324 0 0.2697
40277 305 132 0.0678 0 0.3086
40278 305 134 0.0246 0 0.1695
40279 305 135 0.0865 0 0.282
40280 305 136 0.0208 0 0.3635
40281 305 137 0 0 0.124
40282 305 140 0.0024 0 0.1937
40283 305 143 0.0665 0 0.3599
40284 305 145 0.0186 0 0.1393
40285 305 146 0.0105 0 0.2809
40286 305 147 0 0 0.2001
40287 305 152 0 0 0.069
40288 305 155 0.0601 0 0.2487
40289 305 156 0.0698 0 0.3556
40290 305 157 0 0 0.2643
40291 305 164 0.047 0 0.2849
40292 305 165 0 0 0.2759
40293 305 166 0 0 0.1909
40294 305 167 0 0 0.2358
40295 305 168 0 0 0.1757
40296 305 S1 0.0353 0 0.254
40297 305 S25 0.0107 0 0.1941
40298 305 S27 0.0087 0 0.1547
40299 305 S28 0.0336 0 0.2251
40300 305 S29 0.0161 0 0.2291
40301 305 S30 0.0654 0 0.199
40302 305 S31 0.0339 0 0.3811
40303 305 S36 0.0113 0 0.2346
40304 305 S40 0.0774 0 0.4003
40305 305 S41 0.1389 0 0.374
40306 305 S42 0 0 0.1813
40307 305 S47 0 0 0.2607
40308 305 S51 0 0 0.1402
40309 305 S53 0.095 0 0.369
40310 305 S55 0 0 0.1255
40311 305 S60 0.0685 0 0.2898
40312 305 S64 0.1135 0 0.4304
40313 305 S66 0 0 0.1634
40314 305 S76 0 0 0.1418
40315 305 103 0 0 0.2433
40316 305 104 0 0 0.1396
40317 305 114 0 0 0.1238
40318 305 115 0.1485 0.0403 0.4204
40319 305 116 0.1229 0 0.4423
40320 305 118 0.0935 0 0.3289
40321 305 119 0 0 0
40322 305 120 0 0 0.1246
40323 305 121 0.0226 0 0.281
40324 305 148 0.0698 0 0.333
40325 305 149 0.0766 0 0.3961
40326 305 151 0.0574 0 0.3901
40327 305 153 0 0 0.0448
40328 305 154 0 0 0.2034
40329 305 162 0.0624 0 0.2047
40330 305 163 0 0 0.1796
40331 305 169 0.0114 0 0.2904
40332 305 170 0 0 0.1542
40333 305 171 0 0 0
40334 305 172 0.0518 0 0.3938
40335 305 S100 0.0529 0 0.3678
40336 305 S101 0 0 0.2446
40337 305 S11 0.1036 0 0.5214
40338 305 S12 0.0706 0 0.3071
40339 305 S13 0 0 0.2094
40340 305 S14 0 0 0.0866
40341 305 S15 0.2205 0.0992 0.5556
40342 305 S19 0.0155 0 0.2132
40343 305 S20 0.0696 0 0.263
40344 305 S21 0 0 0.2263
40345 305 S22 0 0 0.0411
40346 305 S26 0 0 0.1459
40347 305 S38 0.021 0 0.2909
40348 305 S4 0.1203 0 0.3904
40349 305 S44 0.0701 0 0.3325
40350 305 S45 0 0 0.1591
40351 305 S46 0.0179 0 0.15
40352 305 S52 0 0 0
40353 305 S58 0.0705 0 0.2848
40354 305 S6 0 0 0.2601
40355 305 S61 0.1033 0.011 0.4013
40356 305 S62 0.1184 0.0248 0.4182
40357 305 S67 0 0 0.3001
40358 305 S68 0.0178 0 0.3121
40359 305 S69 0 0 0.0732
40360 305 S75 0 0 0.2144
40361 305 S79 0.0064 0 0.226
40362 305 S80 0 0 0.1265
40363 305 S82 0 0 0.0635
40364 305 S83 0 0 0.1451
40365 305 S85 0.1003 0 0.407
40366 305 S90 0 0 0.1276
40367 305 S93 0.054 0 0.2802
40368 305 S95 0.1693 0 0.4735
40369 305 S97 0.0297 0 0.2789
40370 306 307 0.1082 0 0.3561
40371 306 308 0.0398 0 0.3032
40372 306 310 0.0433 0 0.2738
40373 306 311 0 0 0.3378
40374 306 313 0.0239 0 0.2543
40375 306 314 0.0013 0 0.3151
40376 306 315 0.1309 0 0.4156
40377 306 316 0.0827 0 0.2888
40378 306 317 0.0304 0 0.3015
40379 306 318 0.0274 0 0.3083
40380 306 319 0.066 0 0.2852
40381 306 320 0.0634 0 0.2714
40382 306 321 0 0 0.0038
40383 306 322 0 0 0.2932
40384 306 323 0.0721 0 0.3562
40385 306 243 0.2496 0.0269 0.5633
40386 306 250 0.1291 0.015 0.3352
40387 306 254 0.0369 0 0.2358
40388 306 256 0.0307 0 0.308
40389 306 287 0 0 0
40390 306 288 0.0191 0 0.1696
40391 306 295 0 0 0.1384
40392 306 299 0 0 0.1453
40393 306 300 0 0 0
40394 306 301 0.087 0 0.3774
40395 306 309 0.2 0.0271 0.5296
40396 306 312 0 0 0.1295
40397 306 269 0 0 0.1116
40398 306 270 0 0 0.2052
40399 306 271 0.0299 0 0.1878
40400 306 272 0.0662 0 0.3085
40401 306 273 0.0548 0 0.2649
40402 306 274 0.0284 0 0.21
40403 306 275 0.089 0 0.4465
40404 306 276 0.1799 0 0.6281
40405 306 324 0 0 0.1095
40406 306 325 0 0 0.2183
40407 306 326 0.0608 0 0.4565
40408 306 327 0.2064 0 0.5533
40409 306 328 0 0 0.1631
40410 306 329 0 0 0.0708
40411 306 330 0.03 0 0.2559
40412 306 331 0 0 0.1105
40413 306 7 0 0 0.1494
40414 306 9 0.0545 0 0.3706
40415 306 10 0.031 0 0.1681
40416 306 11 0 0 0.1716
40417 306 12 0.0565 0 0.2016
40418 306 13 0.1747 0.0392 0.48
40419 306 14 0 0 0.0236
40420 306 15 0.1134 0.0211 0.3206
40421 306 16 0.1188 0 0.4413
40422 306 17 0 0 0
40423 306 18 0.1133 0.0172 0.3564
40424 306 20 0 0 0
40425 306 21 0 0 0.2347
40426 306 22 0.0438 0 0.1947
40427 306 23 0.1291 0 0.572
40428 306 25 0.0364 0 0.2145
40429 306 26 0 0 0.154
40430 306 27 0.0528 0 0.3212
40431 306 28 0 0 0.0988
40432 306 31 0 0 0.1182
40433 306 33 0 0 0.249
40434 306 34 0.0368 0 0.3187
40435 306 35 0 0 0.0763
40436 306 36 0 0 0.2508
40437 306 37 0.0291 0 0.2495
40438 306 38 0.0216 0 0.3167
40439 306 102 0.0144 0 0.3362
40440 306 105 0.09 0 0.4142
40441 306 106 0.027 0 0.2261
40442 306 107 0.0458 0 0.2987
40443 306 108 0 0 0.1787
40444 306 110 0 0 0.2689
40445 306 111 0 0 0.1939
40446 306 112 0.0745 0 0.2711
40447 306 124 0 0 0.2177
40448 306 125 0.0092 0 0.2676
40449 306 127 0.0204 0 0.1947
40450 306 129 0.0235 0 0.2176
40451 306 130 0.0511 0 0.2954
40452 306 131 0 0 0.0834
40453 306 132 0.0463 0 0.2661
40454 306 134 0 0 0.2064
40455 306 135 0.0179 0 0.1386
40456 306 136 0 0 0.1946
40457 306 137 0.1331 0 0.5242
40458 306 140 0 0 0
40459 306 143 0 0 0.0181
40460 306 145 0.029 0 0.2603
40461 306 146 0.0307 0 0.217
40462 306 147 0 0 0.1562
40463 306 152 0 0 0.0795
40464 306 155 0.123 0 0.5793
40465 306 156 0.1154 0 0.3845
40466 306 157 0.1713 0.0618 0.5478
40467 306 164 0 0 0.2629
40468 306 165 0.1274 0.0034 0.5168
40469 306 166 0.0482 0 0.2827
40470 306 167 0 0 0
40471 306 168 0.0906 0 0.295
40472 306 S1 0.1061 0.0308 0.4572
40473 306 S25 0 0 0.3291
40474 306 S27 0.044 0 0.2767
40475 306 S28 0 0 0.098
40476 306 S29 0.1315 0 0.5285
40477 306 S30 0 0 0
40478 306 S31 0.035 0 0.2567
40479 306 S36 0 0 0.2272
40480 306 S40 0 0 0.0313
40481 306 S41 0 0 0.2167
40482 306 S42 0 0 0.1085
40483 306 S47 0 0 0.26
40484 306 S51 0.1038 0 0.4062
40485 306 S53 0 0 0.2084
40486 306 S55 0 0 0.0958
40487 306 S60 0 0 0.2404
40488 306 S64 0 0 0
40489 306 S66 0.0389 0 0.2631
40490 306 S76 0.1011 0 0.3648
40491 306 103 0 0 0.094
40492 306 104 0 0 0.1243
40493 306 114 0 0 0.3454
40494 306 115 0 0 0.0683
40495 306 116 0 0 0.1613
40496 306 118 0 0 0
40497 306 119 0 0 0.2814
40498 306 120 0 0 0.0989
40499 306 121 0 0 0.1656
40500 306 148 0 0 0.2931
40501 306 149 0.0864 0 0.3391
40502 306 151 0.0642 0 0.3127
40503 306 153 0 0 0
40504 306 154 0.0261 0 0.3085
40505 306 162 0.0364 0 0.1654
40506 306 163 0.0442 0 0.3741
40507 306 169 0 0 0.2637
40508 306 170 0 0 0.2241
40509 306 171 0.0818 0 0.4526
40510 306 172 0.0478 0 0.3502
40511 306 S100 0.0545 0 0.3951
40512 306 S101 0.032 0 0.2744
40513 306 S11 0 0 0.1725
40514 306 S12 0.30620000000000003 0.0733 0.6876
40515 306 S13 0 0 0
40516 306 S14 0 0 0
40517 306 S15 0.0783 0 0.3474
40518 306 S19 0.1992 0 0.5016
40519 306 S20 0 0 0.2214
40520 306 S21 0.1677 0 0.5335
40521 306 S22 0 0 0
40522 306 S26 0.1059 0 0.3711
40523 306 S38 0.0309 0 0.2136
40524 306 S4 0 0 0.0501
40525 306 S44 0 0 0.1755
40526 306 S45 0.0423 0 0.2804
40527 306 S46 0 0 0.0829
40528 306 S52 0 0 0.1242
40529 306 S58 0.0279 0 0.2323
40530 306 S6 0 0 0
40531 306 S61 0 0 0.1125
40532 306 S62 0 0 0.2036
40533 306 S67 0.1622 0 0.6298
40534 306 S68 0 0 0.1687
40535 306 S69 0 0 0.0757
40536 306 S75 0 0 0.0165
40537 306 S79 0.1292 0.0219 0.459
40538 306 S80 0.086 0 0.3601
40539 306 S82 0 0 0.13
40540 306 S83 0.0141 0 0.2229
40541 306 S85 0.1017 0 0.4844
40542 306 S90 0 0 0.0557
40543 306 S93 0.0535 0 0.2411
40544 306 S95 0.0813 0 0.4058
40545 306 S97 0 0 0.2611
40546 307 308 0.2325 0 0.6708
40547 307 310 0.3135 0.1465 0.8138
40548 307 311 0.0774 0 0.4891
40549 307 313 0.2456 0 0.6645
40550 307 314 0.1325 0 0.342
40551 307 315 0.1493 0 0.7926
40552 307 316 0 0 0.3936
40553 307 317 0 0 0.1879
40554 307 318 0.1297 0.013 0.3821
40555 307 319 0.117 0.0304 0.36
40556 307 320 0.1468 0 0.5979
40557 307 321 0.1834 0.0025 0.5272
40558 307 322 0.13 0.0013 0.4263
40559 307 323 0 0 0.0927
40560 307 243 0.169 0.0559 0.3708
40561 307 250 0.0775 0 0.3167
40562 307 254 0 0 0.1844
40563 307 256 0.0645 0 0.316
40564 307 287 0 0 0
40565 307 288 0.0514 0 0.2506
40566 307 295 0.0498 0 0.2956
40567 307 299 0 0 0.1606
40568 307 300 0 0 0
40569 307 301 0 0 0.1605
40570 307 309 0.2017 0.0242 0.4694
40571 307 312 0.0191 0 0.3201
40572 307 269 0 0 0.0357
40573 307 270 0 0 0.2162
40574 307 271 0 0 0.1665
40575 307 272 0.0613 0 0.2951
40576 307 273 0.0423 0 0.2738
40577 307 274 0 0 0.1643
40578 307 275 0.0391 0 0.2013
40579 307 276 0.2714 0.0828 0.5712
40580 307 324 0 0 0.0626
40581 307 325 0.0637 0 0.2538
40582 307 326 0.1203 0 0.4174
40583 307 327 0.0282 0 0.2709
40584 307 328 0.0385 0 0.315
40585 307 329 0 0 0.1267
40586 307 330 0.0336 0 0.3638
40587 307 331 0.0415 0 0.5001
40588 307 7 0 0 0.0724
40589 307 9 0.0408 0 0.3281
40590 307 10 0 0 0.1098
40591 307 11 0 0 0.1787
40592 307 12 0.1246 0.0262 0.3834
40593 307 13 0 0 0.0627
40594 307 14 0.1631 0 0.4244
40595 307 15 0 0 0
40596 307 16 0.1645 0 0.5756
40597 307 17 0 0 0
40598 307 18 0.0708 0 0.2959
40599 307 20 0 0 0.1538
40600 307 21 0.0467 0.0028 0.3814
40601 307 22 0 0 0
40602 307 23 0.0707 0 0.3105
40603 307 25 0.1006 0.0315 0.3333
40604 307 26 0.0656 0 0.4132
40605 307 27 0.0625 0 0.2743
40606 307 28 0 0 0.1855
40607 307 31 0 0 0.1296
40608 307 33 0.1017 0 0.3125
40609 307 34 0 0 0.1262
40610 307 35 0 0 0.0626
40611 307 36 0.0072 0 0.1995
40612 307 37 0.0944 0 0.3846
40613 307 38 0.1015 0.0244 0.3693
40614 307 102 0 0 0.1806
40615 307 105 0.0673 0 0.3499
40616 307 106 0.1076 0 0.4395
40617 307 107 0.0253 0 0.2929
40618 307 108 0.0386 0 0.2783
40619 307 110 0.0774 0 0.3954
40620 307 111 0.0441 0 0.2861
40621 307 112 0.1357 0 0.4592
40622 307 124 0.0651 0 0.3908
40623 307 125 0 0 0.2656
40624 307 127 0.1019 0 0.379
40625 307 129 0 0 0.1658
40626 307 130 0.1441 0 0.3992
40627 307 131 0.101 0 0.3892
40628 307 132 0.0682 0 0.30620000000000003
40629 307 134 0.0621 0 0.3092
40630 307 135 0 0 0.1269
40631 307 136 0.0015 0 0.164
40632 307 137 0.0318 0 0.2631
40633 307 140 0 0 0
40634 307 143 0 0 0.2347
40635 307 145 0.0621 0 0.256
40636 307 146 0.1465 0 0.4526
40637 307 147 0.0701 0 0.3966
40638 307 152 0.0141 0 0.2955
40639 307 155 0 0 0.1561
40640 307 156 0.0389 0 0.3386
40641 307 157 0.1499 0 0.3397
40642 307 164 0.0653 0 0.2943
40643 307 165 0.0569 0 0.3182
40644 307 166 0.113 0 0.4105
40645 307 167 0 0 0.3483
40646 307 168 0.0728 0 0.37
40647 307 S1 0 0 0.256
40648 307 S25 0.0571 0 0.2762
40649 307 S27 0 0 0.2461
40650 307 S28 0 0 0.1792
40651 307 S29 0 0 0.142
40652 307 S30 0 0 0
40653 307 S31 0.0829 0 0.4207
40654 307 S36 0.0634 0 0.3986
40655 307 S40 0 0 0.2032
40656 307 S41 0.0918 0 0.4112
40657 307 S42 0.0558 0 0.2895
40658 307 S47 0 0 0.201
40659 307 S51 0.2002 0.0656 0.4338
40660 307 S53 0 0 0.0833
40661 307 S55 0 0 0.1278
40662 307 S60 0.0234 0 0.227
40663 307 S64 0.162 0 0.4593
40664 307 S66 0 0 0.0338
40665 307 S76 0 0 0.0573
40666 307 103 0.0445 0 0.2598
40667 307 104 0.2177 0.0474 0.6064
40668 307 114 0.1088 0 0.6256
40669 307 115 0 0 0.112
40670 307 116 0.1471 0 0.47
40671 307 118 0.0664 0 0.2885
40672 307 119 9e-4 0 0.2722
40673 307 120 3e-4 0 0.1627
40674 307 121 0.0165 0 0.2241
40675 307 148 0.028 0 0.2861
40676 307 149 0.0268 0 0.1618
40677 307 151 0 0 0.2511
40678 307 153 0 0 0.1783
40679 307 154 0 0 0.1675
40680 307 162 0.0236 0 0.2964
40681 307 163 0.0159 0 0.3243
40682 307 169 0 0 0.2716
40683 307 170 0 0 0.1687
40684 307 171 0 0 0
40685 307 172 0.1545 0.0155 0.4655
40686 307 S100 0 0 0.2898
40687 307 S101 0.004 0 0.1843
40688 307 S11 0.1333 0 0.4403
40689 307 S12 0 0 0
40690 307 S13 0 0 0.222
40691 307 S14 0.0269 0 0.1553
40692 307 S15 0.1165 0 0.3837
40693 307 S19 0.063 0 0.2701
40694 307 S20 0.2942 0.0713 0.5533
40695 307 S21 0.001 0 0.2249
40696 307 S22 0 0 0.2319
40697 307 S26 0 0 0.242
40698 307 S38 0.0281 0 0.1936
40699 307 S4 0.1992 0 0.515
40700 307 S44 0.1418 0 0.6314
40701 307 S45 0.0508 0 0.2855
40702 307 S46 0 0 0.0362
40703 307 S52 0 0 0.1361
40704 307 S58 0 0 0.1387
40705 307 S6 0 0 0.2342
40706 307 S61 0.1162 0 0.46
40707 307 S62 0.1141 0 0.4507
40708 307 S67 0 0 0
40709 307 S68 0 0 0.1163
40710 307 S69 0.0242 0 0.2146
40711 307 S75 0 0 0
40712 307 S79 0.1186 0 0.4524
40713 307 S80 0.2639 0 0.8646
40714 307 S82 0 0 0.1131
40715 307 S83 0.064 0 0.2989
40716 307 S85 0.2814 0 0.8333
40717 307 S90 0.0377 0 0.3126
40718 307 S93 0.0197 0 0.3386
40719 307 S95 0.0555 0 0.2956
40720 307 S97 0.0336 0 0.2485
40721 308 310 0.1479 0 0.5086
40722 308 311 0.0076 0 0.3546
40723 308 313 0.0366 0 0.2762
40724 308 314 0.0918 0 0.2816
40725 308 315 0.0739 0 0.4361
40726 308 316 0 0 0.2036
40727 308 317 0.0398 0 0.2741
40728 308 318 0.1492 0.0104 0.4465
40729 308 319 0 0 0.1337
40730 308 320 0.0716 0 0.2878
40731 308 321 0 0 0.266
40732 308 322 0.0452 0 0.2396
40733 308 323 0 0 0.2199
40734 308 243 0.0837 0 0.3453
40735 308 250 0 0 0.1988
40736 308 254 0.0998 0 0.3216
40737 308 256 0 0 0.2828
40738 308 287 0 0 0.0218
40739 308 288 0 0 0.1554
40740 308 295 0.1168 0 0.4036
40741 308 299 0 0 0.1167
40742 308 300 0 0 0.2941
40743 308 301 0.0608 0 0.2989
40744 308 309 0.0931 0 0.4272
40745 308 312 0.0362 0 0.3744
40746 308 269 0 0 0.1293
40747 308 270 0.0308 0 0.2055
40748 308 271 0.0306 0 0.1704
40749 308 272 0 0 0.0744
40750 308 273 0.0689 0 0.389
40751 308 274 0 0 0.1776
40752 308 275 0 0 0.1144
40753 308 276 0.0589 0 0.3453
40754 308 324 0 0 0.0522
40755 308 325 0 0 0.1158
40756 308 326 0.0631 0 0.3061
40757 308 327 0 0 0.1525
40758 308 328 0 0 0.068
40759 308 329 0 0 0.0652
40760 308 330 0.0312 0 0.2721
40761 308 331 0.0093 0 0.2419
40762 308 7 0.0434 0 0.2683
40763 308 9 0.1079 0 0.463
40764 308 10 0.1268 0.0286 0.4564
40765 308 11 0.1122 0 0.4274
40766 308 12 0 0 0.2124
40767 308 13 0 0 0.2398
40768 308 14 0.0646 0 0.367
40769 308 15 0 0 0.3414
40770 308 16 0.1369 0 0.6888
40771 308 17 0 0 0.3505
40772 308 18 0 0 0.2395
40773 308 20 0.0714 0 0.4499
40774 308 21 0.0398 0 0.2182
40775 308 22 0 0 0.1273
40776 308 23 0 0 0
40777 308 25 0 0 0.0643
40778 308 26 0.0798 0.0268 0.3846
40779 308 27 0 0 0.085
40780 308 28 0.0932 0 0.3161
40781 308 31 0.0648 0 0.3408
40782 308 33 0.0562 0 0.2371
40783 308 34 0 0 0.2181
40784 308 35 0 0 0
40785 308 36 0.0584 0 0.2554
40786 308 37 0 0 0.0602
40787 308 38 0 0 0.1477
40788 308 102 0.0296 0 0.1707
40789 308 105 0.0792 0 0.3003
40790 308 106 0.1688 0.016 0.3847
40791 308 107 0.0606 0 0.523
40792 308 108 0.0694 0 0.4604
40793 308 110 0 0 0.125
40794 308 111 0.0511 0 0.3489
40795 308 112 0.1744 0.0292 0.5823
40796 308 124 0 0 0.13
40797 308 125 0 0 0.1506
40798 308 127 0.0658 0 0.3213
40799 308 129 0.119 0 0.3199
40800 308 130 0.1997 0 0.5082
40801 308 131 0 0 0.3063
40802 308 132 0 0 0.1887
40803 308 134 0.1228 0 0.3159
40804 308 135 0 0 0.213
40805 308 136 0 0 0.1444
40806 308 137 0.0468 0 0.2788
40807 308 140 0 0 0.2866
40808 308 143 0 0 0.1393
40809 308 145 0.0677 0 0.2927
40810 308 146 0.0336 0 0.2084
40811 308 147 0 0 0.1612
40812 308 152 0.1007 0 0.4426
40813 308 155 0 0 0.3233
40814 308 156 0 0 0.0775
40815 308 157 0.0976 0 0.3343
40816 308 164 0 0 0.2126
40817 308 165 0.1514 0.0059 0.555
40818 308 166 0 0 0.2776
40819 308 167 0.0331 0 0.1967
40820 308 168 0.0763 0 0.319
40821 308 S1 0.1033 0 0.343
40822 308 S25 0.0179 0 0.1534
40823 308 S27 0.0426 0 0.3234
40824 308 S28 0 0 0.1081
40825 308 S29 0 0 0.2594
40826 308 S30 0.0244 0 0.2774
40827 308 S31 0.2033 0.0224 0.4768
40828 308 S36 0.1269 0 0.4739
40829 308 S40 0 0 0.0657
40830 308 S41 0.1032 0 0.3027
40831 308 S42 0.0398 0 0.2915
40832 308 S47 0.0333 0 0.2347
40833 308 S51 0.0842 0.0228 0.4013
40834 308 S53 0.0165 0 0.4452
40835 308 S55 0 0 0
40836 308 S60 0.067 0 0.234
40837 308 S64 0.0071 0 0.2595
40838 308 S66 0.0163 0 0.1776
40839 308 S76 0 0 0.1
40840 308 103 0.1603 0.0367 0.4462
40841 308 104 0.1147 0.0315 0.4219
40842 308 114 0 0 0.3654
40843 308 115 0 0 0.12
40844 308 116 0.0495 0 0.329
40845 308 118 0.0727 0 0.3069
40846 308 119 0.0041 0 0.1784
40847 308 120 0.132 0.0276 0.3196
40848 308 121 0 0 0
40849 308 148 0.1589 0.0442 0.5962
40850 308 149 0.0203 0 0.2046
40851 308 151 0.0392 0 0.2313
40852 308 153 0.0124 0 0.1593
40853 308 154 0.035 0 0.276
40854 308 162 0 0 0.3017
40855 308 163 0 0 0.2656
40856 308 169 0 0 0.1632
40857 308 170 0 0 0.0486
40858 308 171 0.0322 0 0.223
40859 308 172 0.0379 0 0.2564
40860 308 S100 0.0523 0 0.3097
40861 308 S101 0.0416 0 0.2762
40862 308 S11 0 0 0
40863 308 S12 0 0 0
40864 308 S13 0 0 0.0621
40865 308 S14 0 0 0
40866 308 S15 0.0436 0 0.2651
40867 308 S19 0 0 0.1632
40868 308 S20 0.1305 0 0.5054
40869 308 S21 0 0 0.289
40870 308 S22 0 0 0.0689
40871 308 S26 0 0 0.1519
40872 308 S38 0 0 0.1329
40873 308 S4 0.0736 0 0.3519
40874 308 S44 0.0757 0 0.4073
40875 308 S45 0.0984 0 0.3889
40876 308 S46 0 0 0.1056
40877 308 S52 0 0 0.07
40878 308 S58 0 0 0.125
40879 308 S6 0.0797 0 0.3347
40880 308 S61 0 0 0.1445
40881 308 S62 0.0829 0 0.3003
40882 308 S67 0.158 0.0138 0.3486
40883 308 S68 0.0219 0 0.2128
40884 308 S69 0 0 0.0937
40885 308 S75 0 0 0.1229
40886 308 S79 0 0 0.2482
40887 308 S80 0.2517 0.0828 0.6173
40888 308 S82 0.0427 0 0.1752
40889 308 S83 0 0 0.2211
40890 308 S85 0.1801 0 0.6654
40891 308 S90 0.0514 0 0.2159
40892 308 S93 0 0 0.1174
40893 308 S95 0.0479 0 0.2519
40894 308 S97 0.015 0 0.2815
40895 310 311 0.0767 0 0.5523
40896 310 313 0.0509 0 0.3772
40897 310 314 0 0 0.0344
40898 310 315 0 0 0.2447
40899 310 316 0.0243 0 0.3472
40900 310 317 0.0396 0 0.2532
40901 310 318 0.0313 0 0.2378
40902 310 319 0 0 0.054
40903 310 320 0 0 0.1922
40904 310 321 0 0 0.1794
40905 310 322 0.07 0 0.3322
40906 310 323 0.1272 0.0023 0.3496
40907 310 243 0.0502 0 0.372
40908 310 250 0 0 0
40909 310 254 0.064 0 0.294
40910 310 256 0.0119 0 0.1633
40911 310 287 0 0 0.1581
40912 310 288 0.0834 0 0.2664
40913 310 295 0.0467 0 0.3096
40914 310 299 0 0 0.1673
40915 310 300 0 0 0.1082
40916 310 301 0.0245 0 0.284
40917 310 309 0.0396 0 0.2734
40918 310 312 0.158 0.0271 0.5211
40919 310 269 0 0 0.141
40920 310 270 0.0978 0 0.3732
40921 310 271 0.0663 0 0.2987
40922 310 272 0.0315 0 0.2666
40923 310 273 0 0 0.0884
40924 310 274 0.0645 0 0.42
40925 310 275 0.0233 0 0.1745
40926 310 276 0.0909 0 0.3485
40927 310 324 0 0 0.2543
40928 310 325 0.0708 0 0.3108
40929 310 326 0.0591 0 0.5533
40930 310 327 0 0 0.1047
40931 310 328 0 0 0.1438
40932 310 329 0 0 0
40933 310 330 0.0265 0 0.2341
40934 310 331 0.0466 0 0.2839
40935 310 7 0 0 0.1636
40936 310 9 0.0523 0 0.2972
40937 310 10 0 0 0.2579
40938 310 11 0 0 0.176
40939 310 12 0.0455 0 0.1692
40940 310 13 0 0 0.0147
40941 310 14 0.0743 0 0.3612
40942 310 15 0 0 0.2325
40943 310 16 0.1383 0 0.6512
40944 310 17 0 0 0.125
40945 310 18 0 0 0.1757
40946 310 20 0.014 0 0.1943
40947 310 21 0.0396 0 0.2269
40948 310 22 0 0 0.3051
40949 310 23 0.0277 0 0.3242
40950 310 25 0.0057 0 0.2144
40951 310 26 0 0 0.2139
40952 310 27 0 0 0.1007
40953 310 28 0.0569 0 0.3154
40954 310 31 0 0 0.1854
40955 310 33 0.0565 0 0.3895
40956 310 34 0 0 0.1839
40957 310 35 0.0387 0 0.2402
40958 310 36 0.1097 0 0.3724
40959 310 37 0 0 0.2025
40960 310 38 0 0 0.3816
40961 310 102 0.0264 0 0.2569
40962 310 105 0 0 0.0349
40963 310 106 0 0 0.1342
40964 310 107 0.0889 0 0.3659
40965 310 108 0 0 0.1108
40966 310 110 0 0 0.1073
40967 310 111 0.0563 0 0.3006
40968 310 112 0.0654 0 0.429
40969 310 124 0 0 0.1421
40970 310 125 0 0 0.2856
40971 310 127 0.1211 0 0.364
40972 310 129 0.0257 0 0.2199
40973 310 130 0.0467 0 0.3297
40974 310 131 0 0 0.2489
40975 310 132 0.1697 0.0156 0.5084
40976 310 134 0 0 0.149
40977 310 135 0.1029 0 0.291
40978 310 136 0.0623 0 0.1999
40979 310 137 0.0568 0 0.2211
40980 310 140 0 0 0.242
40981 310 143 0 0 0.4016
40982 310 145 0.0512 0 0.1738
