"","iter","pop1","pop2","stat","p.value","test"
"343","5","Mt","Shin",-1.70638937698356,0.0879356071423624,"Fis"
"344","5","Mor","Shin",-0.827340303992031,0.40804420568712,"Fis"
"345","5","Nap","Mt",0.25854384499751,0.795987215388627,"Fis"
"346","5","Jam","Mt",-0.620505227994023,0.53492521313844,"Fis"
"347","5","Shin","Mt",1.70638937698356,0.0879356071423625,"Fis"
"348","5","Mor","Mt",-0.25854384499751,0.795987215388627,"Fis"
"349","5","Nap","Mor",0.465378920995517,0.641660126604664,"Fis"
"350","5","Jam","Mor",-0.672213996993525,0.501447471487074,"Fis"
"351","5","Shin","Mor",0.827340303992031,0.40804420568712,"Fis"
"352","5","Shin","Nap",0,1,"Fis"
"353","5","Mt","Mor",0.25854384499751,0.795987215388627,"Fis"
"354","5","Mt","Nap",-0.25854384499751,0.795987215388627,"Fis"
"355","5","Mor","Nap",-0.465378920995517,0.641660126604665,"Fis"
"356","5","Nap","Jam",0.775631534992529,0.43796657516602,"Fis"
"357","5","Shin","Jam",1.60297183898456,0.108940871577115,"Fis"
"358","5","Mt","Jam",0.620505227994023,0.53492521313844,"Fis"
"359","5","Mor","Jam",0.672213996993525,0.501447471487074,"Fis"
"360","5","Nap","Shin",0,1,"Fis"
"361","5","Jam","Nap",1.29271922498755,0.196108186094187,"EVENNESS"
"362","5","Jam","Shin",2.17176829797908,0.029873144019229,"EVENNESS"
"363","5","Mt","Shin",0.620505227994023,0.53492521313844,"EVENNESS"
"364","5","Mor","Shin",1.60297183898456,0.108940871577115,"EVENNESS"
"365","5","Nap","Mt",1.96493322198107,0.049421966979676,"EVENNESS"
"366","5","Jam","Mt",2.17176829797908,0.029873144019229,"EVENNESS"
"367","5","Shin","Mt",-0.620505227994023,0.53492521313844,"EVENNESS"
"368","5","Mor","Mt",0.465378920995517,0.641660126604664,"EVENNESS"
